target_variable,target_class,target_class_label,layer,name,importance,explainer
Erlotinib,0,,rna,GUCY2C,0.000515059191282475,IntegratedGradients
Erlotinib,0,,rna,PIK3R5,0.0002707775217352401,IntegratedGradients
Erlotinib,0,,rna,CDR2L,0.0005993384101998322,IntegratedGradients
Erlotinib,0,,rna,FZD2,0.0005058686259263848,IntegratedGradients
Erlotinib,0,,rna,ST6GAL1,0.0005227502382534387,IntegratedGradients
Erlotinib,0,,rna,LPAR1,0.002399439263130108,IntegratedGradients
Erlotinib,0,,rna,CMAHP,0.0007721296460918769,IntegratedGradients
Erlotinib,0,,rna,XDH,0.0010123365995045157,IntegratedGradients
Erlotinib,0,,rna,DRAM1,0.001108876798072034,IntegratedGradients
Erlotinib,0,,rna,ATP6V0E1,0.0004601263256785267,IntegratedGradients
Erlotinib,0,,rna,KIF1C,0.001096249249230586,IntegratedGradients
Erlotinib,0,,rna,LAMP2,0.0018050201510496472,IntegratedGradients
Erlotinib,0,,rna,IRF5,0.0006589317026945958,IntegratedGradients
Erlotinib,0,,rna,HLX,0.0004948444345712023,IntegratedGradients
Erlotinib,0,,rna,ERBB2,0.0003450685625541888,IntegratedGradients
Erlotinib,0,,rna,EAF2,0.0015817318856763962,IntegratedGradients
Erlotinib,0,,rna,RUNX3,0.0009504597067200217,IntegratedGradients
Erlotinib,0,,rna,MYO15B,0.0013781811355612155,IntegratedGradients
Erlotinib,0,,rna,AOPEP,0.0005890273552338693,IntegratedGradients
Erlotinib,0,,rna,MYT1,0.0003903055155344974,IntegratedGradients
Erlotinib,0,,rna,DZIP1,0.0009291186253017731,IntegratedGradients
Erlotinib,0,,rna,NECTIN3,0.0006622715971697917,IntegratedGradients
Erlotinib,0,,rna,ANK1,0.0008251443115482854,IntegratedGradients
Erlotinib,0,,rna,DENND3,0.000788957199414035,IntegratedGradients
Erlotinib,0,,rna,TTC9,0.0006678388188148125,IntegratedGradients
Erlotinib,0,,rna,PAWR,0.0003128441173187445,IntegratedGradients
Erlotinib,0,,rna,STXBP5L,0.0004583831175643721,IntegratedGradients
Erlotinib,0,,rna,CACNA1D,0.0004268219436925726,IntegratedGradients
Erlotinib,0,,rna,FGFR4,0.0004910822452960204,IntegratedGradients
Erlotinib,0,,rna,ANXA5,0.0004983817624396238,IntegratedGradients
Erlotinib,0,,rna,BNC1,0.0009161683831603918,IntegratedGradients
Erlotinib,0,,rna,VAMP3,0.0010395195362765076,IntegratedGradients
Erlotinib,0,,rna,SLC34A2,0.00027682855631443567,IntegratedGradients
Erlotinib,0,,rna,MARC1,0.002073036972003128,IntegratedGradients
Erlotinib,0,,rna,NOTCH2,0.0006686151283809949,IntegratedGradients
Erlotinib,0,,rna,JAG1,0.0014515894325263898,IntegratedGradients
Erlotinib,0,,rna,ITGB6,0.000490327661659067,IntegratedGradients
Erlotinib,0,,rna,IRF1,0.0004473085997747332,IntegratedGradients
Erlotinib,0,,rna,SCARF1,0.0006404369559382261,IntegratedGradients
Erlotinib,0,,rna,TAGLN,0.0008243845318030006,IntegratedGradients
Erlotinib,0,,rna,CPSF6,0.0008390534346609718,IntegratedGradients
Erlotinib,0,,rna,AOC1,0.0003074784717865316,IntegratedGradients
Erlotinib,0,,rna,NBEAL2,0.0008993637815298409,IntegratedGradients
Erlotinib,0,,rna,TENT5A,0.0004288998419149275,IntegratedGradients
Erlotinib,0,,rna,PRELP,0.0003439761203835673,IntegratedGradients
Erlotinib,0,,rna,HSPB7,0.0008643506471222519,IntegratedGradients
Erlotinib,0,,rna,GATA2,0.0006294867643901874,IntegratedGradients
Erlotinib,0,,rna,ITPKC,0.0005498859008216678,IntegratedGradients
Erlotinib,0,,rna,MARK1,0.0003762524101608995,IntegratedGradients
Erlotinib,0,,rna,TNFRSF13B,0.00021617597720604355,IntegratedGradients
Erlotinib,0,,rna,EFHD1,0.00185414417681326,IntegratedGradients
Erlotinib,0,,rna,DLG5,0.000587979798428434,IntegratedGradients
Erlotinib,0,,rna,PRSS16,0.00045830756764486945,IntegratedGradients
Erlotinib,0,,rna,STEAP1,0.00039755190944427055,IntegratedGradients
Erlotinib,0,,rna,PLXNB2,0.000658705221950143,IntegratedGradients
Erlotinib,0,,rna,TRAC,0.0005943666543761353,IntegratedGradients
Erlotinib,0,,rna,MFAP4,0.0002446111868444735,IntegratedGradients
Erlotinib,0,,rna,GDF15,0.000944850346780502,IntegratedGradients
Erlotinib,0,,rna,LUZP1,0.0006313022573816249,IntegratedGradients
Erlotinib,0,,rna,MAFF,0.00032634905835226787,IntegratedGradients
Erlotinib,0,,rna,COL8A1,0.0003850050870482928,IntegratedGradients
Erlotinib,0,,rna,CXXC4,0.0003587910083535935,IntegratedGradients
Erlotinib,0,,rna,CD248,0.0007451286062561998,IntegratedGradients
Erlotinib,0,,rna,TMEM63A,0.0003345113201083938,IntegratedGradients
Erlotinib,0,,rna,ALDH3A1,0.0008396178479797863,IntegratedGradients
Erlotinib,0,,rna,STK17B,0.0009691288822362759,IntegratedGradients
Erlotinib,0,,rna,TMEM45A,0.0004518605546980717,IntegratedGradients
Erlotinib,0,,rna,CD180,0.0002512902662168325,IntegratedGradients
Erlotinib,0,,rna,MARCKS,0.0007956699441854551,IntegratedGradients
Erlotinib,0,,rna,NMI,0.0010596135205436482,IntegratedGradients
Erlotinib,0,,rna,SYNE3,0.0004447956399136438,IntegratedGradients
Erlotinib,0,,rna,MCHR1,0.0009825626581689971,IntegratedGradients
Erlotinib,0,,rna,RBMS1,0.0005732859107158676,IntegratedGradients
Erlotinib,0,,rna,SLC4A8,0.00045705253997262103,IntegratedGradients
Erlotinib,0,,rna,SPOCK1,0.0012232749464608074,IntegratedGradients
Erlotinib,0,,rna,FSD1,0.0009549100314152029,IntegratedGradients
Erlotinib,0,,rna,RNF128,0.001192362241747744,IntegratedGradients
Erlotinib,0,,rna,FGA,0.00048762764599480764,IntegratedGradients
Erlotinib,0,,rna,KCNE4,0.0006247901735005821,IntegratedGradients
Erlotinib,0,,rna,BGN,0.0003469237952592005,IntegratedGradients
Erlotinib,0,,rna,MICAL1,0.001691328231742041,IntegratedGradients
Erlotinib,0,,rna,RAB11FIP1,0.0012662822902658533,IntegratedGradients
Erlotinib,0,,rna,TAF5,0.00038962417969801605,IntegratedGradients
Erlotinib,0,,rna,RNASEH2B,0.0010691210347859204,IntegratedGradients
Erlotinib,0,,rna,NFATC1,0.001120119156693626,IntegratedGradients
Erlotinib,0,,rna,DPYSL3,0.0011380058621253688,IntegratedGradients
Erlotinib,0,,rna,TFEB,0.0005552780122894664,IntegratedGradients
Erlotinib,0,,rna,MED28,0.0005831451422922156,IntegratedGradients
Erlotinib,0,,rna,MCFD2,0.0009328787795250613,IntegratedGradients
Erlotinib,0,,rna,TNFRSF1B,0.0005086388254830203,IntegratedGradients
Erlotinib,0,,rna,ARAP2,0.0004413026716916298,IntegratedGradients
Erlotinib,0,,rna,RYK,0.000634179653370695,IntegratedGradients
Erlotinib,0,,rna,CPB2,0.00032694487818784923,IntegratedGradients
Erlotinib,0,,rna,LTBP2,0.0015519088002548377,IntegratedGradients
Erlotinib,0,,rna,FLNA,0.0005815321960714474,IntegratedGradients
Erlotinib,0,,rna,MCM3,0.0005778474213335767,IntegratedGradients
Erlotinib,0,,rna,ELN,0.000544599664369745,IntegratedGradients
Erlotinib,0,,rna,RGS20,0.0019833770186344774,IntegratedGradients
Erlotinib,0,,rna,CEMIP2,0.0014995478702770286,IntegratedGradients
Erlotinib,0,,rna,GOLGA2P5,0.00035418648770213794,IntegratedGradients
Erlotinib,0,,rna,CAVIN3,0.0006416675063301937,IntegratedGradients
Erlotinib,0,,rna,MCCC2,0.0006708185680281624,IntegratedGradients
Erlotinib,0,,rna,TACC2,0.0008900835990838068,IntegratedGradients
Erlotinib,0,,rna,KLK10,0.00039657467027233917,IntegratedGradients
Erlotinib,0,,rna,GPNMB,0.0003994611393412195,IntegratedGradients
Erlotinib,0,,rna,PMEPA1,0.0008841090703431496,IntegratedGradients
Erlotinib,0,,rna,KCNH6,0.00016818855347881288,IntegratedGradients
Erlotinib,0,,rna,RRBP1,0.0009258042264032123,IntegratedGradients
Erlotinib,0,,rna,VRK1,0.0022035689880626334,IntegratedGradients
Erlotinib,0,,rna,GAPDHS,0.00067588134360742,IntegratedGradients
Erlotinib,0,,rna,DOK1,0.0007460672664646621,IntegratedGradients
Erlotinib,0,,rna,OSBPL10,0.0004743167231997402,IntegratedGradients
Erlotinib,0,,rna,SLC9A3R1,0.0003774436349470277,IntegratedGradients
Erlotinib,0,,rna,TOR4A,0.0005135522886691794,IntegratedGradients
Erlotinib,0,,rna,VILL,0.0012175603859013596,IntegratedGradients
Erlotinib,0,,rna,SMPDL3B,0.0011012590483420188,IntegratedGradients
Erlotinib,0,,rna,EPB41L4B,0.00043992534045056404,IntegratedGradients
Erlotinib,0,,rna,UPB1,0.0004991955357067021,IntegratedGradients
Erlotinib,0,,rna,MBNL1,0.000870628439023291,IntegratedGradients
Erlotinib,0,,rna,CYTH3,0.0007175276466624559,IntegratedGradients
Erlotinib,0,,rna,CLEC5A,0.0002638890664185572,IntegratedGradients
Erlotinib,0,,rna,BEX3,0.0005439817685794727,IntegratedGradients
Erlotinib,0,,rna,UBE2J1,0.00036272849273951286,IntegratedGradients
Erlotinib,0,,rna,DLC1,0.0015122978940746191,IntegratedGradients
Erlotinib,0,,rna,ECM2,0.0003108952520645033,IntegratedGradients
Erlotinib,0,,rna,RTN1,0.0003471286991625028,IntegratedGradients
Erlotinib,0,,rna,DCC,0.00041558646586292876,IntegratedGradients
Erlotinib,0,,rna,TCF7,0.00046967085723820365,IntegratedGradients
Erlotinib,0,,rna,ACTC1,0.00040140560882318866,IntegratedGradients
Erlotinib,0,,rna,PLXNB1,0.000470769956507126,IntegratedGradients
Erlotinib,0,,rna,EDIL3,0.0003656920280300654,IntegratedGradients
Erlotinib,0,,rna,DACT1,0.0009569059047855801,IntegratedGradients
Erlotinib,0,,rna,PRLR,0.0003615511822463531,IntegratedGradients
Erlotinib,0,,rna,CDX1,0.0002710941468650976,IntegratedGradients
Erlotinib,0,,rna,ADRB2,0.0005532046783789126,IntegratedGradients
Erlotinib,0,,rna,CYSLTR1,0.0005793937095775981,IntegratedGradients
Erlotinib,0,,rna,ZFP36L1,0.0011565357777136645,IntegratedGradients
Erlotinib,0,,rna,CEP170B,0.0006707387989594077,IntegratedGradients
Erlotinib,0,,rna,EPB41L1,0.0006142299525625582,IntegratedGradients
Erlotinib,0,,rna,MR1,0.0010158496547676206,IntegratedGradients
Erlotinib,0,,rna,COL16A1,0.0004802365264311127,IntegratedGradients
Erlotinib,0,,rna,GNAI1,0.0005050399905254961,IntegratedGradients
Erlotinib,0,,rna,FGFR1,0.0008965544985062301,IntegratedGradients
Erlotinib,0,,rna,FRAT1,0.0005537750544061036,IntegratedGradients
Erlotinib,0,,rna,ESR1,0.0008605127405482528,IntegratedGradients
Erlotinib,0,,rna,FBXO41,0.001266586151812542,IntegratedGradients
Erlotinib,0,,rna,TFPI2,0.0006326936389984726,IntegratedGradients
Erlotinib,0,,rna,PPM1E,0.0005764621113737456,IntegratedGradients
Erlotinib,0,,rna,FGF5,0.0005413728195193001,IntegratedGradients
Erlotinib,0,,rna,ERN1,0.00040795824565490667,IntegratedGradients
Erlotinib,0,,rna,RREB1,0.0004268532406392296,IntegratedGradients
Erlotinib,0,,rna,MBNL3,0.0012046801007248684,IntegratedGradients
Erlotinib,0,,rna,CA12,0.0004911129783752187,IntegratedGradients
Erlotinib,0,,rna,IRF4,0.00029292677112316304,IntegratedGradients
Erlotinib,0,,rna,CD53,0.0005872067022612428,IntegratedGradients
Erlotinib,0,,rna,CD19,0.0003639126631777679,IntegratedGradients
Erlotinib,0,,rna,SASH3,0.00041176804440822234,IntegratedGradients
Erlotinib,0,,rna,S100B,0.0003068142507625362,IntegratedGradients
Erlotinib,0,,rna,AMOTL2,0.0005677157490166367,IntegratedGradients
Erlotinib,0,,rna,CD37,0.00043894504908680406,IntegratedGradients
Erlotinib,0,,rna,GMFG,0.00033956383279758624,IntegratedGradients
Erlotinib,0,,rna,TCL1A,0.00024007050281201606,IntegratedGradients
Erlotinib,0,,rna,SPI1,0.00033160561555971015,IntegratedGradients
Erlotinib,0,,rna,TNFRSF12A,0.0004421247962078227,IntegratedGradients
Erlotinib,0,,rna,ESRP1,0.000667700595153326,IntegratedGradients
Erlotinib,0,,rna,MYOF,0.0003562479795833623,IntegratedGradients
Erlotinib,0,,rna,PTPRC,0.0002296071089701492,IntegratedGradients
Erlotinib,0,,rna,ESRP2,0.00047953630194798585,IntegratedGradients
Erlotinib,0,,rna,CD79A,0.00038465314487160803,IntegratedGradients
Erlotinib,0,,rna,GATA1,0.000404698159166037,IntegratedGradients
Erlotinib,0,,rna,PLP1,0.0002583027768270507,IntegratedGradients
Erlotinib,0,,rna,TYR,0.0007053823572179513,IntegratedGradients
Erlotinib,0,,rna,NCKAP1L,0.0003373905949407239,IntegratedGradients
Erlotinib,0,,rna,RAB25,0.0007854386072391804,IntegratedGradients
Erlotinib,0,,rna,NCKAP1,0.0002941252711586279,IntegratedGradients
Erlotinib,0,,rna,TJP1,0.00046401694536331604,IntegratedGradients
Erlotinib,0,,rna,MAP4K1,0.00030864584121209827,IntegratedGradients
Erlotinib,0,,rna,IKZF3,0.00027540704291680474,IntegratedGradients
Erlotinib,0,,rna,EPS8L3,0.00042897867466902545,IntegratedGradients
Erlotinib,0,,rna,LYL1,0.00035446746214776176,IntegratedGradients
Erlotinib,0,,rna,SLC45A2,0.0002549360007605042,IntegratedGradients
Erlotinib,0,,rna,EPCAM,0.001109581115979982,IntegratedGradients
Erlotinib,0,,rna,CDS1,0.0006574869407935004,IntegratedGradients
Erlotinib,0,,rna,SPINT1,0.0005003440822658646,IntegratedGradients
Erlotinib,0,,rna,LRMP,0.0006428981510928383,IntegratedGradients
Erlotinib,0,,rna,ST14,0.0006257113746694305,IntegratedGradients
Erlotinib,0,,rna,EPHA2,0.0004645925275328629,IntegratedGradients
Erlotinib,0,,rna,NCF4,0.0007270365491336547,IntegratedGradients
Erlotinib,0,,rna,IRF6,0.0006115414754015486,IntegratedGradients
Erlotinib,0,,rna,RHAG,0.0004464560819466221,IntegratedGradients
Erlotinib,0,,rna,S100A14,0.0007293047072683095,IntegratedGradients
Erlotinib,0,,rna,PRSS8,0.0014437325602234044,IntegratedGradients
Erlotinib,0,,rna,EPN3,0.0005624273306441299,IntegratedGradients
Erlotinib,0,,rna,ARHGAP15,0.0003619388882042839,IntegratedGradients
Erlotinib,0,,rna,PTPN7,0.00040204697006804166,IntegratedGradients
Erlotinib,0,,rna,PMEL,0.00021858572503808793,IntegratedGradients
Erlotinib,0,,rna,OVOL2,0.0011885997350224704,IntegratedGradients
Erlotinib,0,,rna,CORO1A,0.00047469681435291196,IntegratedGradients
Erlotinib,0,,rna,MS4A1,0.00020967564249051222,IntegratedGradients
Erlotinib,0,,rna,SCG3,0.00021666221030444176,IntegratedGradients
Erlotinib,0,,rna,CDH1,0.0005702744397731324,IntegratedGradients
Erlotinib,0,,rna,C1orf116,0.0004172946767464108,IntegratedGradients
Erlotinib,0,,rna,ALAS2,0.0002925529706669375,IntegratedGradients
Erlotinib,0,,rna,RNASE2,0.00029825350120389724,IntegratedGradients
Erlotinib,0,,rna,TMEM30B,0.0007473213313193088,IntegratedGradients
Erlotinib,0,,rna,PKP3,0.0007883611119309653,IntegratedGradients
Erlotinib,0,,rna,PIK3CG,0.0003600867182798207,IntegratedGradients
Erlotinib,0,,rna,INPP5D,0.000942183261469138,IntegratedGradients
Erlotinib,0,,rna,PLEK,0.0003740553411849568,IntegratedGradients
Erlotinib,0,,rna,ACTL6B,0.0003274931152074148,IntegratedGradients
Erlotinib,0,,rna,DCT,0.00016217107228204888,IntegratedGradients
Erlotinib,0,,rna,CAVIN1,0.000649940337158419,IntegratedGradients
Erlotinib,0,,rna,JCHAIN,0.00027600285924064653,IntegratedGradients
Erlotinib,0,,rna,CPN1,0.0002698300452589367,IntegratedGradients
Erlotinib,0,,rna,MISP,0.0007632639244632062,IntegratedGradients
Erlotinib,0,,rna,WAS,0.0002681053942138086,IntegratedGradients
Erlotinib,0,,rna,ACAP1,0.0004025761933969643,IntegratedGradients
Erlotinib,0,,rna,RUNDC3A,0.00026640725544352237,IntegratedGradients
Erlotinib,0,,rna,CDK5R2,0.00027217772331561744,IntegratedGradients
Erlotinib,0,,rna,CD72,0.00030119281366005235,IntegratedGradients
Erlotinib,0,,rna,STAP1,0.00045665592567622343,IntegratedGradients
Erlotinib,0,,rna,CD48,0.0004566362750540406,IntegratedGradients
Erlotinib,0,,rna,HAND2-AS1,0.00028228465710877196,IntegratedGradients
Erlotinib,0,,rna,CSF3R,0.0004006172990138149,IntegratedGradients
Erlotinib,0,,rna,MFNG,0.00039491285049650436,IntegratedGradients
Erlotinib,0,,rna,TRAF3IP3,0.00033559293652422374,IntegratedGradients
Erlotinib,0,,rna,CD22,0.0003856337416235028,IntegratedGradients
Erlotinib,0,,rna,DENND1C,0.000353522893700078,IntegratedGradients
Erlotinib,0,,rna,CTSG,0.0002323848304904247,IntegratedGradients
Erlotinib,0,,rna,CAV2,0.0009823530755166817,IntegratedGradients
Erlotinib,0,,rna,CD3G,0.000157884483537806,IntegratedGradients
Erlotinib,0,,rna,MIR5195,0.00023043894518043464,IntegratedGradients
Erlotinib,0,,rna,CRIM1,0.00044299965992730396,IntegratedGradients
Erlotinib,0,,rna,PTPN14,0.0005425137085570376,IntegratedGradients
Erlotinib,0,,rna,CDH17,0.0003394758026551192,IntegratedGradients
Erlotinib,0,,rna,PATJ,0.0005196055306852433,IntegratedGradients
Erlotinib,0,,rna,TRPM1,0.00019631197812405325,IntegratedGradients
Erlotinib,0,,rna,CHGB,0.00045727648460717693,IntegratedGradients
Erlotinib,0,,rna,BLK,0.00020913671425535778,IntegratedGradients
Erlotinib,0,,rna,HBG2,0.0003698746026733443,IntegratedGradients
Erlotinib,0,,rna,DOK3,0.00029308240193915786,IntegratedGradients
Erlotinib,0,,rna,ITGA2B,0.000148771306123503,IntegratedGradients
Erlotinib,0,,rna,KRT5,0.0003903395336956992,IntegratedGradients
Erlotinib,0,,rna,AIF1,0.0002438565033398371,IntegratedGradients
Erlotinib,0,,rna,GYPA,0.0001829874499273414,IntegratedGradients
Erlotinib,0,,rna,SOWAHC,0.0005621184370738925,IntegratedGradients
Erlotinib,0,,rna,ELAVL4,0.0003564383312267898,IntegratedGradients
Erlotinib,0,,rna,ANXA2,0.00035849968745098055,IntegratedGradients
Erlotinib,0,,rna,RAG1,0.0002248566027553993,IntegratedGradients
Erlotinib,0,,rna,HAND2,0.00034870221891521207,IntegratedGradients
Erlotinib,0,,rna,PRTN3,0.0002568769537676871,IntegratedGradients
Erlotinib,0,,rna,ITIH2,0.0002808272035601707,IntegratedGradients
Erlotinib,0,,rna,COL6A1,0.0008156343246588884,IntegratedGradients
Erlotinib,0,,rna,AHSG,0.00013984154622216055,IntegratedGradients
Erlotinib,0,,rna,ANKRD40CL,0.00037530687579162656,IntegratedGradients
Erlotinib,0,,rna,MMP8,0.00027213039390381927,IntegratedGradients
Erlotinib,0,,rna,CD27,0.00021207885046925645,IntegratedGradients
Erlotinib,0,,rna,EVI2A,0.0004496887464269897,IntegratedGradients
Erlotinib,0,,rna,RNASE3,0.00017531413157755114,IntegratedGradients
Erlotinib,0,,rna,ELANE,0.00026758480158517814,IntegratedGradients
Erlotinib,0,,rna,HLA-DRA,0.0002925426674006217,IntegratedGradients
Erlotinib,0,,rna,APOC3,0.00027333530786093904,IntegratedGradients
Erlotinib,0,,rna,HLA-DPA1,0.000589512415243396,IntegratedGradients
Erlotinib,0,,rna,KEL,0.0003868523489492622,IntegratedGradients
Erlotinib,0,,rna,APOA2,0.0001858615392461535,IntegratedGradients
Erlotinib,0,,rna,RTL8A,0.00036285910793874176,IntegratedGradients
Erlotinib,0,,rna,FCRL2,0.00021629667632763657,IntegratedGradients
Erlotinib,0,,rna,IL17RB,0.0007000276072305897,IntegratedGradients
Erlotinib,0,,rna,CD1A,0.0003441162905249859,IntegratedGradients
Erlotinib,0,,rna,EPB42,0.0004859386349535535,IntegratedGradients
Erlotinib,0,,rna,COL4A2,0.0007582993797154171,IntegratedGradients
Erlotinib,0,,rna,HBBP1,0.00020103210041815718,IntegratedGradients
Erlotinib,0,,rna,C1R,0.0011144297948238356,IntegratedGradients
Erlotinib,0,,rna,KRT6C,0.0003007456625579174,IntegratedGradients
Erlotinib,0,,rna,GYPE,0.0002239339105086636,IntegratedGradients
Erlotinib,0,,rna,HLA-DRB1,0.00047032656056218036,IntegratedGradients
Erlotinib,0,,rna,F2,0.0002678056960359532,IntegratedGradients
Erlotinib,0,,rna,S100A8,0.0006417725852069961,IntegratedGradients
Erlotinib,0,,mutation,MSH6,0.002160818598741095,IntegratedGradients
Erlotinib,0,,mutation,TSC1,0.0015966727022693416,IntegratedGradients
Erlotinib,0,,mutation,KRAS,0.003029981538492721,IntegratedGradients
Erlotinib,0,,mutation,TP53,0.0030394488592839167,IntegratedGradients
Erlotinib,0,,mutation,APC,0.0021812570991661838,IntegratedGradients
Erlotinib,0,,mutation,JAK2,0.0013862204036602457,IntegratedGradients
Erlotinib,0,,mutation,BRAF,0.0017076318170150585,IntegratedGradients
Erlotinib,0,,mutation,PTEN,0.001752215814884515,IntegratedGradients
Erlotinib,0,,mutation,NF1,0.0012180092188166759,IntegratedGradients
Erlotinib,0,,mutation,BRCA2,0.001533262408326085,IntegratedGradients
Erlotinib,0,,mutation,PIK3R1,0.0007789668679626685,IntegratedGradients
Erlotinib,0,,mutation,SMARCA4,0.0009929148370265207,IntegratedGradients
Erlotinib,0,,mutation,FBXW7,0.0019127385270397068,IntegratedGradients
Erlotinib,0,,mutation,KDM6A,0.0012559471308179508,IntegratedGradients
Erlotinib,0,,mutation,CDH1,0.0009536072580117629,IntegratedGradients
