feature,na_percent,variance,selected_cleanup,laplacian_score,selected_laplacian
FGF4,,,,0.05042477363125462,False
FGFR1,,,,0.029230232311162587,False
FGFR1OP,,,,0.0483179971007895,False
FGFR2,1.0,,False,0.01836144281925239,False
FGFR3,0.0,0.0028248474382039576,True,0.044436994138940755,False
FGFR4,,,,0.0010755269793227434,True
FGR,,,,0.004059154487469838,True
FH,,,,0.01823787525998629,False
FHIT,,,,0.03125110979064469,False
FIGF,,,,0.025599644550364863,False
FIP1L1,,,,0.0005711255075453891,True
FKBP1A,,,,0.00010848462669024718,True
FLCN,0.0,0.0042312608436076305,True,0.03291476859455142,False
FLI1,,,,0.04196963567075698,False
FLNA,,,,0.00662890702244563,True
FLNB,,,,0.020553685461791572,False
FLNC,,,,0.011284373533410592,False
FLT1,,,,0.012310891760164469,False
FLT3,0.0,0.005633667373212434,True,0.02558226496993753,False
FLT4,,,,0.019855407516644576,False
FMN2,,,,0.007402299073717521,True
FMO4,,,,0.025839272249618295,False
FN1,,,,0.0017309070975365657,True
FNBP1,,,,0.01323392824654476,False
FNTA,,,,0.020029058558514008,False
FOS,,,,0.00023370908882809489,True
FOXE1,,,,0.033804005247768845,False
FOXO1,,,,0.03841465367498064,False
FOXO3,,,,0.02482454044783808,False
FOXO4,,,,0.014404772602554567,False
FOXP1,,,,0.0476302346565837,False
FPGT,,,,0.00010442665091250538,True
FRK,,,,0.028196043010232735,False
FRS2,,,,0.00046502387478219797,True
FSCB,,,,0.011372596413029115,False
FSTL3,,,,0.050400699465454175,False
FURIN,,,,0.021002289942384244,False
FUS,,,,0.01822233763631548,False
FYN,,,,0.02230673496427171,False
FZD1,,,,0.015815646307671103,False
GAB1,,,,0.009093249827643564,True
GADD45A,,,,0.06692625310149806,False
GAK,,,,0.005763414426336282,True
GAS7,,,,0.01566146534988734,False
GATA1,,,,0.010449358859056752,True
GATA2,,,,0.021222001368343357,False
GCK,,,,0.02864015691775204,False
GCNT2,,,,0.02420715343246351,False
GH1,,,,0.011076600112999761,False
GHR,,,,0.018268927398636718,False
GLG1,,,,0.006700398051424989,True
GLI1,,,,0.013535283453813367,False
GLI2,,,,0.004940977096655074,True
GLI3,,,,0.011032894377293783,False
GLTSCR1,,,,0.02688499653212828,False
GLYAT,,,,0.024538179515851372,False
GLYATL2,,,,0.0030956871592088663,True
GMPS,,,,0.024796945624633884,False
GNAQ,,,,0.0710707427223223,False
GNAS,0.0,0.0014144271570014138,True,0.010825997006793077,True
GNRH1,,,,0.10028314537668086,False
GOLGA5,,,,0.0034860535566558753,True
GOLPH3,,,,0.06530378682052461,False
GOPC,,,,0.01508871177399012,False
GPC3,,,,0.014511429550707462,False
GPHN,,,,0.019654823912377103,False
GPR112,,,,-0.0029431137566386712,True
GPR119,,,,0.018563610315731116,False
GPR137,,,,4.610287549913734e-06,True
GPR141,,,,0.031542574441801356,False
GPR183,,,,0.05512566929989686,False
GPR87,,,,0.028641085604210255,False
GRAMD1B,,,,-0.0028667706803045417,True
GRB2,,,,0.0002518489352851797,True
GRB7,,,,0.04289486974504494,False
GRIA3,,,,0.020987897269928106,False
GRIK1,,,,0.013883569573278529,False
GRIN2A,,,,0.014436238845345086,False
GRIN2B,,,,0.008008241627258423,True
GRK1,,,,0.02697433110724626,False
GRK4,,,,0.01843863441017753,False
GRK5,,,,0.021051575099129572,False
GRK6,,,,0.0006172445643878786,True
GRK7,,,,0.00649093785604842,True
GSG2,,,,0.031713403291507514,False
GSK3A,,,,0.023275263463316088,False
GSK3B,,,,0.015833867614456033,False
GTSE1,,,,0.021629774070143524,False
GUCY1A2,,,,0.028494100456344675,False
GUCY2C,,,,0.02831559378015475,False
GUCY2D,,,,-0.0029486152624766163,True
GUCY2F,,,,0.018160888185904327,False
HAPLN1,,,,0.011396189265575769,False
HBD,,,,0.045044967835613514,False
HCK,,,,0.020829972773968287,False
HDAC1,,,,0.025388696570632672,False
HDAC2,,,,0.011618820029810725,False
HDAC3,,,,0.02967418792750397,False
HDAC4,,,,0.020910238955604257,False
HDAC6,,,,0.021251488528565905,False
HDAC8,,,,0.033790734146284286,False
HDLBP,,,,0.017178875852423052,False
HECW1,,,,0.012719619970267703,False
HEPH,,,,0.02400510352259425,False
HERC2,,,,-0.0009525054136638781,True
HGF,,,,0.015541272338868008,False
HIF1A,,,,0.011654283969000803,False
HIP1,,,,0.017156691059182574,False
HIPK1,,,,0.010217374474707374,True
HIPK2,,,,0.021180955234199453,False
HIPK3,,,,0.012272500668298762,False
HIPK4,,,,0.009276932562860983,True
HIST1H4I,,,,0.0667197130626139,False
HLF,,,,0.012469246916611974,False
HMGA1,,,,0.10029728510830507,False
HMGA2,,,,1.743213292701227e-05,True
HMMR,,,,0.019093341152434853,False
HNF1A,,,,0.009565940410659408,True
HNF1B,,,,0.02318444660453132,False
HNRNPA2B1,,,,0.024415035429996713,False
HNRNPH1,,,,0.008280194143000045,True
HORMAD1,,,,0.0038337730910162357,True
HOXA11,,,,0.040410277204697295,False
HOXA13,,,,0.025381870974108104,False
HOXA9,,,,0.0669577430618323,False
HOXC11,,,,0.01953614368091263,False
HOXC13,,,,0.022649459812610646,False
HOXD10,,,,0.0035109329521704853,True
HOXD11,,,,0.03384855681931542,False
HOXD13,,,,0.03403218916084935,False
HRAS,0.0,0.011203224733642932,True,0.04449725921487428,False
HSF1,,,,0.00020669208283146835,True
HSP90AA1,,,,0.0005020141291670068,True
HSP90AB1,,,,0.02329045693209505,False
HSP90B1,,,,0.014300472337671353,False
HSPA1A,,,,0.06690331406361913,False
HSPA1B,,,,4.0201923467526125e-06,True
HSPA4,,,,0.004718773916327042,True
HSPB1,,,,0.028955137437946036,False
HSPB8,,,,0.025841352927698305,False
HUNK,,,,0.029169977422840002,False
